"Jahrbuch des Kölnischen Geschichtsvereins e.V.","http://nwbib.de/HT001373274"
"Jahrbuch des Kreises Düren","http://nwbib.de/HT006933526"
"Jahrbuch des Rhein-Sieg-Kreises","http://nwbib.de/HT003053424"
"Jahrbuch des Römisch-Germanischen Zentralmuseums Mainz","http://nwbib.de/HT001383601"
"Jahrbuch für das Oldenburger Münsterland / Heimatbund für das Oldenburger Münsterland","http://nwbib.de/HT006952914"
"Jahrbuch für den Rhein-Kreis Neuss","http://nwbib.de/HT013889115"
"Jahrbuch für Eisenbahngeschichte / Deutsche Gesellschaft für Eisenbahngeschichte","http://nwbib.de/HT001369634"
"Jahrbuch für evangelische Kirchengeschichte des Rheinlandes","http://nwbib.de/HT017700425"
"Jahrbuch für Glockenkunde / Deutsches Glockenmuseum auf Burg Greifenstein","http://nwbib.de/HT007039788"
"Jahrbuch für mitteldeutsche Kirchen- und Ordensgeschichte","http://nwbib.de/HT014654414"
"Jahrbuch für Regionalgeschichte / Institut für Deutsche Geschichte, Leipzig, Abteilung Deutsche Regionalgeschichte","http://nwbib.de/HT006887202"
"Jahrbuch für westfälische Kirchengeschichte","http://nwbib.de/HT003889093"
"Jahrbuch Hochsauerlandkreis : Berichte, Erzählungen, Aufsätze","http://nwbib.de/HT006990295"
"Jahrbuch Kirchliches Buch- und Bibliothekswesen","http://nwbib.de/HT012964399"
"Jahrbuch Westfalen / Westfälischen Heimatbund","http://nwbib.de/HT007016482"
"Jahresband / Hochschule Niederrhein, FB Wirtschaftswissenschaften","http://nwbib.de/HT014459413"
"Jahresbericht / Bergischer Geschichtsverein, Abteilung Erkrath e.V.","http://nwbib.de/HT018925277"
"Jahresbericht / Gymnasium Johanneum, Wadersloh","http://nwbib.de/HT007038758"
"Jahresbericht / Vereinigung ehemaliger Theodorianer","http://nwbib.de/HT006991639"
"Jahresbericht des Historischen Vereins für die Grafschaft Ravensberg","http://nwbib.de/HT001369033"
"Jahresberichte der Biologischen Station Westliches Ruhrgebiet","http://nwbib.de/HT014419436"
"Jahresberichte des Naturwissenschaftlichen Vereins in Wuppertal","http://nwbib.de/HT004033481"
"Jahresgabe / Grafschafter Museums- und Geschichtsverein in Moers e.V.","http://nwbib.de/HT014417318"
"Jahresheft des Heimat- und Verkehrsvereins e.V. Grevenbrück","http://nwbib.de/HT003133317"
"Jahreshefte der Kunstakademie Düsseldorf","http://nwbib.de/HT006569968"
"Jan Wellem : Zeitschrift für Kultur und Tradition der Alde Düsseldorfer Bürgergesellschaft von 1920 e.V.","http://nwbib.de/HT006958003"
"Journal / Netzwerk Frauen- und Geschlechterforschung NRW","http://nwbib.de/HT017113960"
"Journal [Elektronische Ressource] / NRW.URBAN GmbH","http://nwbib.de/HT018436667"
"Journal für Schwelm / Stadt Schwelm, Informations- und Pressestelle","http://nwbib.de/HT012989944"
"Jugendhilfe aktuell / Landesjugendamt, Landschaftsverband Westfalen-Lippe","http://nwbib.de/HT014026007"
"Jülicher Geschichtsblätter : Jahrbuch des Jülicher Geschichtsvereins","http://nwbib.de/HT005004328"
"Juni : Magazin für Literatur und Kultur ","http://nwbib.de/HT006983898"
"K.West: das Feuilleton für NRW","http://nwbib.de/HT013878511"
"Kaiserswerther Mitteilungen : das Magazin der Kaiserswerther Diakonie","http://nwbib.de/HT006951426"
"Kalonymos : Beiträge zur deutsch-jüdischen Geschichte aus dem Salomon Ludwig Steinheim-Institut an der Universität Duisburg-Essen","http://nwbib.de/HT008944559"
"Kalebasse / Sankt-Jakobusbruderschaft Düsseldorf e.V.","http://nwbib.de/HT007073966"
"Kalender für das Klever Land / Kreis Kleve","http://nwbib.de/HT006904968"
"Kerpener Heimatblätter / Verein der Heimatfreunde Stadt Kerpen e.V.","http://nwbib.de/HT006933197"
"Kickenberg / Osterfelder Bürgerring","http://nwbib.de/HT015117680"
"Kirche im Revier : Mitteilungen des Vereins zur Erforschung der Kirchen- und Religionsgeschichte des Ruhrgebiets e.V.","http://nwbib.de/HT003264526"
"Kölner Domblatt : Jahrbuch des Zentral-Dombauvereins","http://nwbib.de/HT002215064"
"Kölner Jahrbuch / Römisch-Germanischen Museum und der Archäologischen Gesellschaft Köln","http://nwbib.de/HT006519030"
"Kontur: das Kunstmagazin für die Region [Münsterland]","http://nwbib.de/HT016965517"
"Krankenhaus / Deutsche Krankenhausgesellschaft","http://nwbib.de/HT001379070"
"Krune un Flamme / Heimatverein Alt-Köln","http://nwbib.de/HT007273825"
"Kultur und Heimat : Heimatblätter für Castrop-Rauxel und Umgebung","http://nwbib.de/HT006952869"
"Kulturräume / Kubia, Kompetenzzentrum für Kultur und Bildung im Alter im IBK, Institut für Bildung und Kultur  ","http://nwbib.de/HT017131766"
"Kunst und Kirche : ökumenische Zeitschrift für zeitgenössische Kunst und Architektur","http://nwbib.de/HT002729732"
"Kunstwerk des Monats / LWL-Landesmuseum für Kunst und Kulturgeschichte, Münster","http://nwbib.de/HT006968910"
"Landkreis : Zeitschrift für kommunale Selbstverwaltung","http://nwbib.de/HT005060289"
"Lärmbekämpfung : Zeitschrift für Akustik, Schallschutz und Schwingungstechnik","http://nwbib.de/HT014852401"
"Laurensberger Heimatblätter / Laurensberger Heimatfreunde","http://nwbib.de/HT007195821"
"Lehrer NRW - Verband für den Sekundarbereich","http://nwbib.de/HT016390306"
"Leinpfad : Mitteilungen des Arbeitskreises Familienforschung - Kreis Heinsberg und Umgebung","http://nwbib.de/HT006983957"
"Leiw Heukeshoven : Beiträge zur Geschichte der Stadt Hückeswagen","http://nwbib.de/HT006364919"
"Libellula / Arbeitsgemeinschaft Deutscher Odonatologen","http://nwbib.de/HT004304112"
"Lippe Wissen & Wirtschaft / Industrie- und Handelskammer Lippe","http://nwbib.de/HT015409074"
"Lippische Mitteilungen aus Geschichte und Landeskunde / Naturwissenschaftlicher und Historischer Verein für das Land Lippe","http://nwbib.de/HT005064694"
"Literatur in Westfalen : Beiträge zur Forschung","http://nwbib.de/HT007192893"
"LitForm : Programme, Infos, Perspektiven / Westfälisches Literaturbüro in Unna e.V.","http://nwbib.de/HT008956679"
"Lohmarer Heimatblätter / Heimat- und Geschichtsverein Lohmar e.V.","http://nwbib.de/HT007064801"
"Magazin [Elektronische Ressource] / Heimat- und Kulturverein Breidt e.V.","http://nwbib.de/HT017572669"
"Magazin der Heinrich-Heine-Universität Düsseldorf","http://nwbib.de/HT009239407"
"Magazin Museum.DE: das deutsche Museumsportal","http://nwbib.de/HT016412110"
"Manager-Magazin","http://nwbib.de/HT002200739"
"Märker <Lüdenscheid> : landeskundliche Zeitschrift für den Bereich der ehemaligen Grafschaft Mark und den Märkischen Kreis","http://nwbib.de/HT001376489"
"Märkisches Jahrbuch für Geschichte / Verein für Orts- und Heimatkunde in der Grafschaft Mark, Witten","http://nwbib.de/HT013334411"
"Markscheidewesen: Altbergbau u. Stilllegungen, bergbaul. Umweltauswirkungen, Bergbauplanung, Bergschäden, Bergvermessung, Boden- u. Gebirgsbewegungen, erneuerbare geogene Energien, Genehmigungsverfahren, Geoinformation, Lagerstättenmanagement, Raumordnung","http://nwbib.de/HT002200850"
"Martfeld-Kurier : Schriftenreihe des Vereins für Heimatkunde Schwelm","http://nwbib.de/HT007034247"
"Maß und Gewicht : Zeitschrift für Metrologie","http://nwbib.de/HT007034248"
"Mattenbach-Echo : Berichte, Mitteilungen und Notizen über Wandern, Naturschutz, Heimatpflege","http://nwbib.de/HT007047315"
"Medamana : Heimatblatt der Vereinigung ""Aule Mettmanner""","http://nwbib.de/HT006984953"
"Meerbuscher Geschichtshefte / Geschichtsverein Meerbusch e.V., Verein für Volkskunde und Heimatpflege","http://nwbib.de/HT006921782"
"Meinhardus : Meinerzhagener Heimatblätter","http://nwbib.de/HT006949923"
"Melanargia : Nachrichten der Arbeitsgemeinschaft Rheinisch-Westfälischer Lepidopterologen","http://nwbib.de/HT007041952"
"Menner Chronik und Heimatblätter / Heimatverein Menne","http://nwbib.de/HT007070990"
"Militärgeschichtliche Zeitschrift : MGZ","http://nwbib.de/HT012961707"
"Milser Blätter : Informationen für Mitglieder des Heimat- und Geschichtsvereins Milse e.V.","http://nwbib.de/HT012980716"
"Mineralien-Welt : Magazin für das Sammeln schöner Steine","http://nwbib.de/HT007044741"
"Mitteilungen / Arbeitsgemeinschaft für Rheinische Musikgeschichte e.V.","http://nwbib.de/HT006908567"
"Mitteilungen / Heimatverein Coesfeld e.V.","http://nwbib.de/HT007223392"
"Mitteilungen / Naturwissenschaftlicher Verein Paderborn e.V.","http://nwbib.de/HT014690517"
"Mitteilungen / Verein für Geschichte und Heimatpflege, Soest","http://nwbib.de/HT007015891"
"Mitteilungen aus dem Schloßarchiv Diersfordt und vom Niederrhein","http://nwbib.de/HT007052832"
"Mitteilungen der Arbeitsgemeinschaft Westfälischer Entomologen","http://nwbib.de/HT013426227"
"Mitteilungen der Arbeitsgemeinschaft Rheinischer Koleopterologen","http://nwbib.de/HT007059847"
"Mitteilungen der Historischen Vereinigung Wesel e.V.","http://nwbib.de/HT011201121"
"Mitteilungen der Werler Arbeitsgemeinschaft für Familienforschung","http://nwbib.de/HT006990265"
"Mitteilungen der Westdeutschen Gesellschaft für Familienkunde","http://nwbib.de/HT006909433"
"Mitteilungen des Mindener Geschichtsvereins","http://nwbib.de/HT005082610"
"Monschauer Land : Jahrbuch ... / Geschichtsverein des Monschauer Landes","http://nwbib.de/HT006904244"
"Monumente : Magazin für Denkmalkultur in Deutschland","http://nwbib.de/HT006503279"
"Mosaik : Zeitschrift für Familienforschung und Heimatkunde","http://nwbib.de/HT007062240"
"Moving the social : journal of social history and the history of social movements","http://nwbib.de/HT017755771"
"Mühlstein : Periodikum für Mühlenkunde und Mühlenerhaltung","http://nwbib.de/HT004256839"
"Münster : Zeitschrift für christliche Kunst und Kunstwissenschaft","http://nwbib.de/HT001385634"
"Münster am Hellweg : Mitteilungsblatt des Vereins für die Erhaltung des Essener Münsters","http://nwbib.de/HT002202045"
"Münsterland : Jahrbuch des Kreises Warendorf","http://nwbib.de/HT007075186"
"Münsters Senioren-Zeitung / Seniorenredaktion der Volkshochschule der Stadt Münster","http://nwbib.de/HT006989189"
"Müscheder Blätter / Arbeitskreis für Dorfentwicklung und Heimatpflege, Müschede","http://nwbib.de/HT014175714"
"Museumskunde / Deutscher Museumsbund","http://nwbib.de/HT002202083"
"Musik und Kirche : Zeitschrift für Kirchenmusik","http://nwbib.de/HT001376525"
"NABU-Info / Naturschutzbund Deutschland e.V. (NABU), Stadtverband Hagen e.V.","http://nwbib.de/HT008498507"
"Nachbarsprache niederländisch : Beiträge zur Sprache, Literatur und Kultur der Niederlande und Flanderns","http://nwbib.de/HT006991913"
"Nachrichten aus der Netter Geschichte / Arbeitsgruppe für Netter Geschichte","http://nwbib.de/HT016593925"
"Nachrichtenblatt des Vereins Alter Münstereifler / Verein Alter Münstereifler","http://nwbib.de/HT006934039"
"Nahverkehr / Verband Deutscher Verkehrsunternehmen","http://nwbib.de/HT002202173"
"Nahverkehrspraxis : Fachzeitschrift für Nahverkehr und Verkehrsindustrie","http://nwbib.de/HT006920564"
"Nassauische Annalen : Jahrbuch des Vereins für Nassauische Altertumskunde und Geschichtsforschung","http://nwbib.de/HT001390993"
"Natur am Niederrhein / Naturwissenschaftlicher Verein zu Krefeld e.V.","http://nwbib.de/HT006932878"
"Natur in NRW / Landesamt für Natur, Umwelt und Verbraucherschutz Nordrhein-Westfalen","http://nwbib.de/HT015062489"
"Natur und Heimat : floristische, faunistische und ökologische Berichte","http://nwbib.de/HT002202250"
"Natur und Recht : Zeitschrift für das gesamte Recht zum Schutze der natürlichen Lebensgrundlagen und der Umwelt","http://nwbib.de/HT005073400"
"Natur und Umwelt in Siegen-Wittgenstein","http://nwbib.de/HT007062658"
"Naturreport : Jahrbuch der Naturförderungsgesellschaft für den Kreis Unna e.V.","http://nwbib.de/HT006998271"
"Naturschutz in Hamm : Mitteilungen des Naturschutzbundes Deutschland, Stadtverband Hamm","http://nwbib.de/HT007073574"
"Natur-Spiegel : das Magazin für Natur und Umwelt am Niederrhein","http://nwbib.de/HT007323549"
"Naturzeit im Münsterland : das NABU-Magazin für die Kreise Borken, Coesfeld, Stadt Münster, Steinfurt, Warendorf","http://nwbib.de/HT013984555"
"Nds : die Zeitschrift der Bildungsgewerkschaft","http://nwbib.de/HT013592958"
"Neue Beiträge zur Jülicher Geschichte / Joseph-Kuhl-Gesellschaft, Ges.f. d. Geschichte der Stadt Jülich und des Jülicher Landes","http://nwbib.de/HT004323756"
"Neue Töne : Kirchenmusik im Bistum Münster","http://nwbib.de/HT015189224"
"Niederdeutsches Wort : Beiträge zur niederdeutschen Philologie",
"Niederrhein : Zeitschrift für Heimatpflege und Wandern","http://nwbib.de/HT000854207"
"Niederrhein-Magazin : Programmzeitschrift der Niederrhein-Akademie","http://nwbib.de/HT015268907"
"Niedersächsisches Jahrbuch für Landesgeschichte : Organ des Historischen Vereins für Niedersachsen in Hannover","http://nwbib.de/HT001369037"
"Niederwupper : historische Beiträge","http://nwbib.de/HT008392167"
"Ninivit : Heimatblatt für Niedereimer","http://nwbib.de/HT007061942"
"Nordmünsterland: Forschungen und Funde","http://nwbib.de/HT018449164"
"Nordrhein-Westfälische Verwaltungsblätter","http://nwbib.de/HT003354595"
"Novaesium : Neusser Jahrbuch für Kunst, Kultur und Geschichte","http://nwbib.de/HT014247514"
"Numismatisches Nachrichtenblatt : Organ der Deutschen Numismatischen Gesellschaft","http://nwbib.de/HT001390868"
"Oberhausen : ein Jahrbuch","http://nwbib.de/HT006387473"
"Oberhof : Familienblatt des Verbandes Eickenscheidt-Nienhausen","http://nwbib.de/HT006988867"
"Ochtruper Heimatblätter / Heimatverein Ochtrup e.V. ; Arbeitskreis Heimatkunde","http://nwbib.de/HT007057571"
"Odenkirchen gestern und heute / Heimatvereins Odenkirchen 1951 e.V.","http://nwbib.de/HT016926143"
"Off topic / Kunsthochschule für Medien Köln","http://nwbib.de/HT015749054"
"Öffentliche Dienst <Köln> : Personalmanagement und Recht","http://nwbib.de/HT005060096"
"Olpe in Geschichte und Gegenwart : Jahrbuch des Heimatvereins für Olpe und Umgebung e.V.","http://nwbib.de/HT007060790"
"Omnibus : Nachrichtenblatt der Vereinigung Ehemaliger Schüler des König-Wilhelm-Gymnasiums in Höxter","http://nwbib.de/HT006991872"
"Oper : Jahrbuch ","http://nwbib.de/HT001380335"
"Opernwelt : das internationale Opernmagazin","http://nwbib.de/HT001363933"
"Ostwestfälische Wirtschaft : Zeitschrift der Industrie- und Handelskammer Ostwestfalen zu Bielefeld","http://nwbib.de/HT005078006"
"Paderborner historische Mitteilungen / Verein für Geschichte an der Universität Paderborn e.V.","http://nwbib.de/HT015390863"
"Paderquellen : Rundbrief aus den Schulen und dem Kloster St. Michael","http://nwbib.de/HT006991188"
"Petriner : Mitteilungen des Vereins der Freunde, Förderer und Ehemaligen Schüler des Gymnasiums Petrinum Brilon","http://nwbib.de/HT007071803"
"Petrinum : das Schulmagazin / Gymnasium Petrinum, Recklinghausen","http://nwbib.de/HT006991416"
"Pfälzer am Niederrhein : Heimatblatt für Geschichte, Brauchtum und Mundartpflege","http://nwbib.de/HT007006378"
"Pfälzisch-rheinische Familienkunde / Pfälzisch-Rheinische Familienkunde e.V.","http://nwbib.de/HT006955939"
"Polizei - Studium - Praxis","http://nwbib.de/HT017012485"
"Positionen und Perspektiven : Jahrbuch Ruhr …","http://nwbib.de/HT018148923"
"Praxis Geschichte : Zeitschrift für den Geschichtsunterricht in der Sek I/II","http://nwbib.de/HT003997646"
"ProLibris : Mitteilungsblatt / Verband der Bibliotheken des Landes Nordrhein-Westfalen e.V.","http://nwbib.de/HT007116433"
"Pulheimer Beiträge zur Geschichte : Jahresgabe des Vereins für Geschichte e.V.","http://nwbib.de/HT013860645"
"Quecke : Ratinger und Angerländer Heimatblätter","http://nwbib.de/HT006984969"
"Rammuthe : das Tal zwischen Lüdenscheid und Altena ; heimatkundliche Beiträge zu Vergangenheit und Gegenwart des Rahmedetales und der alten Bauernschaften Drescheid, Rosmart und Wehberg","http://nwbib.de/HT013377421"
"Ratinger Forum : Beiträge zur Stadt- und Regionalgeschichte","http://nwbib.de/HT007034426"
"Raumplanung : Fachzeitschrift für räumliche Planung und Forschung","http://nwbib.de/HT006930605"
"Ravensberger Blätter : Organ des Historischen Vereins für die Grafschaft Ravensberg e.V.","http://nwbib.de/HT001339987"
"Recht im Amt : Zeitschrift für den öffentlichen Dienst","http://nwbib.de/HT001382683"
"Rechtsrheinisches Köln : Jahrbuch für Geschichte und Landeskunde","http://nwbib.de/HT003039918"
"Reeser Geschichtsfreund","http://nwbib.de/HT017546118"
"Reidemeister : Geschichtsblätter für Lüdenscheid Stadt und Land","http://nwbib.de/HT006932830"
"Remensnider : Zeitschrift für Herford und das Wittekindsland","http://nwbib.de/HT006989035"
"Residenz : Nachrichten aus Schloß Neuhaus","http://nwbib.de/HT007038587"
"Rheine gestern, heute, morgen : Zeitschrift für den Raum Rheine","http://nwbib.de/HT003759287"
"Rheinisch-bergischer Kalender : Heimatjahrbuch für den Rheinisch-Bergischen Kreis","http://nwbib.de/HT002732102"
"Rheinische Heimatpflege : Mitteilungen des Rheinischen Vereins für Denkmalpflege und Landschaftsschutz e.V.","http://nwbib.de/HT001340646"
"Rheinische Vierteljahrsblätter : Veröffentlichung der Abt. für Rheinische Landesgeschichte des Instituts für Geschichtswissenschaft der Universität Bonn","http://nwbib.de/HT002206813"
"Rheinisches Jahrbuch für Volkskunde / Rheinische Vereinigung für Volkskunde","http://nwbib.de/HT001377454"
"Rheinisch-westfälische Zeitschrift für Volkskunde : Veröffentlichungen des LVR-Instituts für Landeskunde und Regionalgeschichte, Landesverband Rheinland und der Volkskundlichen Kommission für Westfalen, Landschaftsverband Westfalen-Lippe","http://nwbib.de/HT002206826"
"Rhein-Maas : Studien zur Geschichte, Sprache und Kultur","http://nwbib.de/HT018853445"
"Rheydter Jahrbuch für Geschichte und Kultur der Stadt Mönchengladbach / Otto-von-Bylandt-Gesellschaft zur Förderung des Städtischen Museums Schloß Rheydt","http://nwbib.de/HT016138469"
"Rhinberksen Dagwieser för dat Johr … : Kalender för Stadt on Land [Rheinberg]","http://nwbib.de/HT015261343"
"Römische Quartalschrift für christliche Altertumskunde und Kirchengeschichte","http://nwbib.de/HT002215327"
"Roland : Zeitschrift der Genealogisch-Heraldischen Arbeitsgemeinschaft Roland zu Dortmund","http://nwbib.de/HT006917455"
"Romerike Berge : Zeitschrift für das Bergische Land","http://nwbib.de/HT003240778"
"Rosenland : Zeitschrift für lippische Geschichte","http://nwbib.de/HT014440539"
"Roxel-Magazin: gestern, heute, morgen","http://nwbib.de/HT015531312"
"Ruhrwirtschaft / Industrie- und Handelskammer zu Dortmund","http://nwbib.de/HT005061010"
"Rund um den Quadenhof : Heimatzeitschrift des Bürger- und Heimatvereins Düsseldorf-Gerresheim","http://nwbib.de/HT006978326"
"Rund um den Schwanenturm : Zeitschrift des Klevischen Heimat- und Verkehrsvereins e.V.","http://nwbib.de/HT006933198"
"Sauerland : Zeitschrift des Sauerländer Heimatbundes","http://nwbib.de/HT006933196"
"Sauerländische Naturbeobachter","http://nwbib.de/HT009821743"
"Schichtwechsel : Journal für die Geschichte Oberhausens","http://nwbib.de/HT014944690"
"Schiffahrt, Hafen, Bahn und Technik : Magazin für intermodalen Transport und Logistik","http://nwbib.de/HT014310090"
"Schlänger Bote : Zeitschrift für die Gemeinde Schlangen und die Stadt Bad Lippspringe","http://nwbib.de/HT006957046"
"Schlüssel <Hemer> : Blätter der Heimat für der Stadt Hemer","http://nwbib.de/HT006991958"
"Schmallenberger Almanach","http://nwbib.de/HT016560385"
"Schmallenberger Heimatblätter","http://nwbib.de/HT006989320"
"Schola Paulina : Mitteilungen der Vereinigung der Alten Pauliner e.V.","http://nwbib.de/HT006989316"
"Schriften / Stiftung Museum Schloss Moyland - Sammlung van der Grinten - Joseph-Beuys-Archiv des Landes Nordrhein-Westfalen","http://nwbib.de/HT010840690"
"Schriftenreihe des Eschweiler Geschichtsvereins","http://nwbib.de/HT003475563"
"Schulverwaltung : Zeitschrift für Schulleitung und Schulaufsicht","http://nwbib.de/HT005081666"
"Schwammklöpper : Fredeburger Heimatblätter","http://nwbib.de/HT007047314"
"Schwarz auf weiss : Informationen und Berichte der Künstler-Union Köln  ","http://nwbib.de/HT006981616"
"Schwatt op witt : Dorfzeitung für Kirchhundem und Umgebung","http://nwbib.de/HT008060379"
"Scriptum : Arbeitsergebnisse aus dem Geologischen Dienst Nordrhein-Westfalen","http://nwbib.de/HT013462650"
"Sennestadtverein : Mitteilungsblatt für Mitglieder des Sennestadtverein e.V.","http://nwbib.de/HT007457033"
"Siedlungsforschung : Archäologie, Geschichte, Geographie","http://nwbib.de/HT002208275"
"Siegener Beiträge : Jahrbuch für regionale Geschichte","http://nwbib.de/HT007299497"
"Siegerland : Blätter des Siegerländer Heimat- und Geschichtsverein e.V.","http://nwbib.de/HT003603115"
"Siegerländer Heimatkalender / Siegerländer Heimatverein","http://nwbib.de/HT006954255"
"Soester Zeitschrift : Zeitschrift des Vereins für Geschichte und Heimatpflege Soest","http://nwbib.de/HT001390974"
"Spee-Jahrbuch / Arbeitsgemeinschaft der Friedrich-Spee-Gesellschaften Düsseldorf und Trier","http://nwbib.de/HT007069123"
"Speläologisches Jahrbuch / Speläogruppe Letmathe, Verein für Höhlenkunde in Westfalen","http://nwbib.de/HT010831081"
"Spiegel <Hamburg>","http://nwbib.de/HT001387709"
"Sport-, Bäder-, Freizeit-Bauten : internationale Fachzeitschrift für Planung, Bau, Einrichtung, Betrieb und Forschung","http://nwbib.de/HT005069073"
"Spuren : Beiträge zur Familienforschung","http://nwbib.de/HT007074096"
"Spuren der Verfolgten","http://nwbib.de/HT011135562"
"Spuren der Vergangenheit : Berichte aus den Gemeindebriefen der Evangelischen Kirchengemeinde Brechten","http://nwbib.de/HT016624250"
"Spurensuche: Familienforschung im Tecklenburger Land","http://nwbib.de/HT016926022"
"St. Töniser Heimatbrief / Heimatbund St. Tönis 1952 e.V.","http://nwbib.de/HT006934325"
"Städte- und Gemeinderat : Fachzeitschrift für Kommunal- und Landespolitik in Nordrhein-Westfalen","http://nwbib.de/HT005062736"
"Städtetag : Zeitschrift für kommunale Politik und Praxis","http://nwbib.de/HT001387940"
"Stahl und Eisen <Düsseldorf> : Zeitschrift für die Herstellung und Verarbeitung von Eisen und Stahl","http://nwbib.de/HT002215799"
"Standort : Zeitschrift für angewandte Geographie","http://nwbib.de/HT007016378"
"Statistische Analysen und Studien Nordrhein-Westfalen / Information und Technik Nordrhein-Westfalen, Geschäftsbereich Statistik","http://nwbib.de/HT012865979"
"Steinhagen / Heimatverein Steinhagen  ","http://nwbib.de/HT006997761"
"Steinheimer Kalender … : Jahresheft / Heimatverein Steinheim","http://nwbib.de/HT016710129"
"Stela historica : Beiträge und Bilder zur Steeler Geschichte","http://nwbib.de/HT014585328"
"Stemmerter Blätter der Vereinigung Ehemaliger Arnoldiner","http://nwbib.de/HT006991936"
"Sternfahrt : Essener Nahverkehr - gestern und heute","http://nwbib.de/HT017482538"
"Strunzerdaal : Heimatblatt für die Stadt Olsberg","http://nwbib.de/HT006990299"
"Südsauerland : Heimatstimmen aus dem Kreis Olpe","http://nwbib.de/HT015054683"
"Südwestfalen-Archiv : Landesgeschichte im ehemals kurkölnischen Herzogtum Westfalen und der Grafschaft Arnsberg","http://nwbib.de/HT013303110"
"Südwestfälische Wirtschaft / Südwestfälische Industrie- und Handelskammer zu Hagen, SIHK","http://nwbib.de/HT001388796"
"Sunderner Heimatblätter : rund um Linnepe, Röhr und Sorpe","http://nwbib.de/HT013557343"
"TAB / BHKS Bundesindustrieverband Heizungs-, Klima-, Sanitärtechnik, Technische Gebäudesysteme e.V.","http://nwbib.de/HT002209880"
"Technische Kulturdenkmale : TKD","http://nwbib.de/HT016860361"
"Theater : Jahrbuch","http://nwbib.de/HT002210091"
"Theater heute : die Theaterzeitschrift","http://nwbib.de/HT005072629"
"Theologie und Glaube / Theologische Fakultät, Paderborn","http://nwbib.de/HT002210116"
"Tönisberger Heimatblätter / Heimatverein Tönisberg e.V.","http://nwbib.de/HT013600701"
"Torhaus aktuell / Stadtheimatbund Münster e.V.","http://nwbib.de/HT016457745"
"Troisdorfer Jahreshefte / Heimat- und Geschichtsverein Troisdorf e.V.","http://nwbib.de/HT015413917"
"Turn- und Sportgeschichte in Westfalen und Lippe : Zeitschrift des Westfälisch-Lippischen Instituts für Turn- und Sportgeschichte","http://nwbib.de/HT007678401"
"Tüsken Linne un Luer : zwischen Kirchlinde und Luerwald ; Bewahren durch Überliefern ; Beiträge zur Geschichte der ehemaligen Gemeinde Holzen","http://nwbib.de/HT007712528"
"Um Burg und Quelle / Heimatverein Blankenheim (Ahr) e.V.","http://nwbib.de/HT006933270"
"Unser Bocholt : Zeitschrift für Kultur- und Heimatpflege","http://nwbib.de/HT003772460"
"Unser Buer : Beiträge zur Geschichte","http://nwbib.de/HT018137108"
"Unser Kirchspiel : Mülheim, Sichtigvor, Waldhausen","http://nwbib.de/HT013495149"
"Unser Kreis : Jahrbuch für den Kreis Steinfurt","http://nwbib.de/HT006919326"
"Ursprünge und Entwicklungen der Stadt Oberhausen / Historische Gesellschaft Oberhausen e.V.","http://nwbib.de/HT007065652"
"Usser Dorp : Vereinszeitschrift der Ercroder Jonges 1982 e.V.","http://nwbib.de/HT007064479"
"UVP-Report : Informationen zu Umweltverträglichkeitsprüfung, Umweltmanagement und nachhaltiger Entwicklung","http://nwbib.de/HT005080741"
"Verkehrszeichen : für Mobilität und Umwelt","http://nwbib.de/HT006892780"
"Verwaltungsrundschau : Zeitschrift für Verwaltung in Praxis und Wissenschaft","http://nwbib.de/HT005068607"
"Vestische Zeitschrift : Zeitschrift der Vereine für Orts- und Heimatkunde im Vest Recklinghausen","http://nwbib.de/HT001366180"
"Vestischer Kalender / Verband der Vereine für Orts- und Heimatkunde im Veste und Kreise Recklinghausen","http://nwbib.de/HT005069558"
"VHAG - Extra : Mitgliedermagazin der VHAG EVAG e.V.","http://nwbib.de/HT018231325"
"Vierteljahrschrift für Sozial- und Wirtschaftsgeschichte : VSWG","http://nwbib.de/HT005065365"
"Voerder Heimatblättchen : Mitteilungen des Voerder Heimatvereins","http://nwbib.de/HT012981530"
"Voorsch - oss Heimat : Mitteilungen des Heimatvereins Vorst ""Freunde des Vörschter Platt""","http://nwbib.de/HT007066091"
"Voßwinkeler Rückblicke : Beiträge zur Heimatgeschichte","http://nwbib.de/HT007075988"
"Wallraf-Richartz-Jahrbuch : Jahrbuch für Kunstgeschichte","http://nwbib.de/HT000861264"
"Warendorfer Kiepenkerl : Forum für Kunst, Theater, Musik, Heimat- und Denkmalpflege in Warendorf","http://nwbib.de/HT006990230"
"Warendorfer Schriften / Stadtarchiv Warendorf in Verbindung mit dem Heimatverein Warendorf e.V.","http://nwbib.de/HT003904572"
"Warte : Heimatzeitschrift für die Kreise Paderborn und Höxter","http://nwbib.de/HT006953067"
"Wassertriebwerk : Wasserkraft, Wasserwirtschaft, Wasserrecht, Elektrizitätswirtschaft","http://nwbib.de/HT002212075"
"Wattenscheider : Vereinszeitschrift des Heimat- und Bürgerverein Wattenscheid e.V.","http://nwbib.de/HT007223395"
"Weezer Geschichte : Altes und Neues aus der Heimat","http://nwbib.de/HT014174765"
"Weilerswister Heimatblätter / Geschichts- und Heimatverein der Gemeinde Weilerswist e.V.","http://nwbib.de/HT007000938"
"Wennetaler / Heimatverein Wenholthausen e.V.  ","http://nwbib.de/HT017230962"
